"symbol","tax_id","tid","gene_name","gene_id"
"GABRA4",9606,105121,"GABA A receptor alpha-4/beta-3/gamma-2",2557
"GABRA4",9606,104905,"GABA-A receptor; agonist GABA site",2557
"GABRA4",9606,104688,"GABA-A receptor; anion channel",2557
"GABRA5",9606,11440,"GABA receptor alpha-5 subunit",2558
"GABRA5",9606,104905,"GABA-A receptor; agonist GABA site",2558
"GABRA5",9606,104688,"GABA-A receptor; anion channel",2558
"GABRA5",9606,104704,"GABA-A receptor; alpha-5/beta-3/gamma-2",2558
"GABRA6",9606,104905,"GABA-A receptor; agonist GABA site",2559
"GABRA6",9606,104774,"GABA-A receptor; alpha-6/beta-3/gamma-2",2559
"GABRA6",9606,11463,"GABA receptor alpha-6 subunit",2559
"GABRA6",9606,105059,"GABA A receptor alpha-6/beta-2/gamma-2",2559
"GABRA6",9606,104688,"GABA-A receptor; anion channel",2559
"GABRB1",9606,104688,"GABA-A receptor; anion channel",2560
"GABRB1",9606,104905,"GABA-A receptor; agonist GABA site",2560
"GABRB1",9606,105087,"GABA A receptor alpha-1/beta-1/gamma-2",2560
"GABRB2",9606,105038,"GABA A receptor alpha-3/beta-2/gamma-2",2561
"GABRB2",9606,104905,"GABA-A receptor; agonist GABA site",2561
"GABRB2",9606,105059,"GABA A receptor alpha-6/beta-2/gamma-2",2561
"GABRB2",9606,104688,"GABA-A receptor; anion channel",2561
"GABRB2",9606,104291,"GABA-A receptor; GABA-A site (alpha1/beta2 interface)",2561
"GABRB2",9606,104921,"GABA A receptor alpha-2/beta-2/gamma-2",2561
"GABRB2",9606,104757,"GABA-A receptor; alpha-1/beta-2/gamma-2",2561
"GABRB3",9606,104905,"GABA-A receptor; agonist GABA site",2562
"GABRB3",9606,104702,"GABA-A receptor; alpha-3/beta-3/gamma-2",2562
"GABRB3",9606,104774,"GABA-A receptor; alpha-6/beta-3/gamma-2",2562
"GABRB3",9606,11881,"GABA receptor beta-3 subunit",2562
"GABRB3",9606,104703,"GABA-A receptor; alpha-1/beta-3/gamma-2",2562
"GABRB3",9606,104688,"GABA-A receptor; anion channel",2562
"GABRB3",9606,104712,"GABA-A receptor; alpha-2/beta-3/gamma-2",2562
"GABRB3",9606,105121,"GABA A receptor alpha-4/beta-3/gamma-2",2562
"GABRB3",9606,104704,"GABA-A receptor; alpha-5/beta-3/gamma-2",2562
"GABRD",9606,104688,"GABA-A receptor; anion channel",2563
"GABRE",9606,104688,"GABA-A receptor; anion channel",2564
"GABRG1",9606,104688,"GABA-A receptor; anion channel",2565
"GABRG2",9606,105121,"GABA A receptor alpha-4/beta-3/gamma-2",2566
"GABRG2",9606,104712,"GABA-A receptor; alpha-2/beta-3/gamma-2",2566
"GABRG2",9606,104757,"GABA-A receptor; alpha-1/beta-2/gamma-2",2566
"GABRG2",9606,104688,"GABA-A receptor; anion channel",2566
"GABRG2",9606,104921,"GABA A receptor alpha-2/beta-2/gamma-2",2566
"GABRG2",9606,105038,"GABA A receptor alpha-3/beta-2/gamma-2",2566
"GABRG2",9606,104702,"GABA-A receptor; alpha-3/beta-3/gamma-2",2566
"GABRG2",9606,105059,"GABA A receptor alpha-6/beta-2/gamma-2",2566
"GABRG2",9606,104774,"GABA-A receptor; alpha-6/beta-3/gamma-2",2566
"GABRG2",9606,104704,"GABA-A receptor; alpha-5/beta-3/gamma-2",2566
"GABRG2",9606,104703,"GABA-A receptor; alpha-1/beta-3/gamma-2",2566
"GABRG2",9606,105087,"GABA A receptor alpha-1/beta-1/gamma-2",2566
"GABRG3",9606,104688,"GABA-A receptor; anion channel",2567
"GABRP",9606,104688,"GABA-A receptor; anion channel",2568
"GABRQ",9606,104688,"GABA-A receptor; anion channel",55879
"GABRR1",9606,104903,"GABA-C receptor",2569
"GABRR1",9606,13064,"GABA receptor rho-1 subunit",2569
"GABRR2",9606,104903,"GABA-C receptor",2570
"GABRR2",9606,11756,"GABA receptor rho-2 subunit",2570
"GABRR3",9606,104903,"GABA-C receptor",200959
"GAK",9606,20020,"Serine/threonine-protein kinase GAK",2580
"GALE",9606,102684,"UDP-glucose 4-epimerase",2582
"GALK1",9606,103690,"Galactokinase",2584
"GALR1",9606,10190,"Galanin receptor 1",2587
"GALR2",9606,11498,"Galanin receptor 2",8811
"GALR3",9606,12886,"Galanin receptor 3",8484
"GANAB",9606,10734,"Neutral alpha-glucosidase AB",23193
"GANC",9606,10736,"Neutral alpha-glucosidase C",2595
"GAPDH",9606,11757,"Glyceraldehyde-3-phosphate dehydrogenase liver",2597
"GART",9606,12291,"GAR transformylase",2618
"GATA4",9606,103927,"Transcription factor GATA-4",2626
"GBA",9606,10733,"Beta-glucocerebrosidase",2629
"GBA2",9606,11815,"Beta-glucosidase",57704
"GBA3",9606,11816,"Beta-glucosidase cytosolic",57733
"GC",9606,11572,"Vitamin D-binding protein",2638
"GCG",9606,101526,"Glucagon",2641
"GCGR",9606,146,"Glucagon receptor",2642
"GCK",9606,20095,"Hexokinase type IV",2645
"GCKR",9606,103091,"Glucokinase regulatory protein",2646
"GCLC",9606,11659,"Gamma-glutamylcysteine synthetase",2729
"GCNT1",9606,105621,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",2650
"GDA",9606,11174,"Guanine deaminase",9615
"GDF15",9606,108037,"Growth/differentiation factor 15",9518
"GFER",9606,103985,"FAD-linked sulfhydryl oxidase ALR",2671
"GFPT1",9606,104326,"Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1",2673
"GGH",9606,11553,"Gamma-glutamyl hydrolase",8836
"GGPS1",9606,10108,"Geranylgeranyl pyrophosphate synthetase",9453
"GGT1",9606,101294,"Gamma-glutamyltranspeptidase 1",2678
"GHRL",9606,104380,"Appetite-regulating hormone",51738
"GHSR",9606,11536,"Ghrelin receptor",2693
"GIP",9606,101022,"Gastric inhibitory polypeptide",2695
"GIPR",9606,100290,"Gastric inhibitory polypeptide receptor",2696
"GK",9606,12178,"Glycerol kinase",2710
"GLA",9606,10693,"Alpha-galactosidase A",2717
"GLB1",9606,10675,"Beta-galactosidase",2720
"GLI1",9606,100987,"Zinc finger protein GLI1",2735
"GLI2",9606,101076,"Zinc finger protein GLI2",2736
"GLO1",9606,10278,"Glyoxalase I",2739
"GLP1R",9606,11758,"Glucagon-like peptide 1 receptor",2740
"GLP2R",9606,102687,"Glucagon-like peptide 2 receptor",9340
"GLRA1",9606,102688,"Glycine receptor subunit alpha-1",2741
"GLRA2",9606,102689,"Glycine receptor subunit alpha-2",2742
"GLRA3",9606,103142,"Glycine receptor subunit alpha-3",8001
"GLS",9606,105130,"Glutaminase kidney isoform, mitochondrial",2744
"GLUL",9606,11590,"Glutamine synthetase",2752
"GMNN",9606,103711,"Geminin",51053
"GMPS",9606,101302,"GMP synthase [glutamine-hydrolyzing]",8833
"GNAI1",9606,100300,"Guanine nucleotide-binding protein G(i), alpha-1 subunit",2770
"GNAI3",9606,100301,"Guanine nucleotide-binding protein G(k), alpha-3 subunit",2773
"GNAO1",9606,100302,"Guanine nucleotide-binding protein G(o), alpha subunit 1",2775
"GNAQ",9606,108381,"Guanine nucleotide-binding protein G(q) subunit alpha",2776
"GNAS",9606,100791,"Guanine nucleotide-binding protein G(s), subunit alpha",2778
"GNPAT",9606,12848,"Acyl-CoA:dihydroxyacetonephosphateacyltransferase",8443
"GNRHR",9606,118,"Gonadotropin-releasing hormone receptor",2798
"GPBAR1",9606,100857,"G-protein coupled bile acid receptor 1",151306
"GPER1",9606,102690,"G-protein coupled estrogen receptor 1",2852
"GPR119",9606,101271,"Glucose-dependent insulinotropic receptor",139760
"GPR12",9606,101258,"G-protein coupled receptor 12",2835
"GPR139",9606,109920,"Probable G-protein coupled receptor 139",124274
"GPR142",9606,104598,"Probable G-protein coupled receptor 142",350383
"GPR17",9606,103101,"Uracil nucleotide/cysteinyl leukotriene receptor",2840
"GPR174",9606,109763,"Probable G-protein coupled receptor 174",84636
"GPR18",9606,107601,"N-arachidonyl glycine receptor",2841
"GPR182",9606,20021,"Adrenomedullin receptor",11318
"GPR183",9606,108311,"G-protein coupled receptor 183",1880
"GPR19",9606,109929,"G-protein coupled receptor 4",2842
"GPR34",9606,109761,"Probable G-protein coupled receptor 34",2857
"GPR35",9606,103700,"G-protein coupled receptor 35",2859
"GPR39",9606,107977,"G-protein coupled receptor 39",2863
"GPR4",9606,109929,"G-protein coupled receptor 4",2828
"GPR52",9606,108391,"Probable G-protein coupled receptor 52",9293
"GPR55",9606,103170,"G-protein coupled receptor 55",9290
"GPR88",9606,109566,"Probable G-protein coupled receptor 88",54112
"GPT",9606,101383,"Alanine aminotransferase 1",2875
"GRB10",9606,109892,"Growth factor receptor-bound protein 10",2887
"GRB2",9606,12179,"Growth factor receptor-bound protein 2",2885
"GRB7",9606,103847,"Growth factor receptor-bound protein 7",2886
"GRD1",9606,12642,"Glutathione reductase",100312954
"GRIA1",9606,104825,"Glutamate receptor ionotropic AMPA",2890
"GRIA1",9606,11114,"Glutamate receptor ionotropic, AMPA 1",2890
"GRIA2",9606,11221,"Glutamate receptor ionotropic, AMPA 2",2891
"GRIA2",9606,104825,"Glutamate receptor ionotropic AMPA",2891
"GRIA3",9606,10429,"Glutamate receptor ionotropic, AMPA 3",2892
"GRIA3",9606,104825,"Glutamate receptor ionotropic AMPA",2892
"GRIA4",9606,104825,"Glutamate receptor ionotropic AMPA",2893
"GRIA4",9606,12615,"Glutamate receptor ionotropic, AMPA 4",2893
"GRIK1",9606,12376,"Glutamate receptor ionotropic kainate 1",2897
"GRIK1",9606,104902,"Glutamate receptor ionotropic kainate",2897
"GRIK2",9606,12378,"Glutamate receptor ionotropic kainate 2",2898
"GRIK2",9606,11759,"Glutamate receptor ionotropic kainate 5",2898
"GRIK2",9606,104902,"Glutamate receptor ionotropic kainate",2898
"GRIK2",9606,104902,"Glutamate receptor ionotropic kainate",2898
"GRIK3",9606,11223,"Glutamate receptor ionotropic kainate 3",2899
"GRIK3",9606,104902,"Glutamate receptor ionotropic kainate",2899
"GRIK4",9606,104902,"Glutamate receptor ionotropic kainate",2900
"GRIK5",9606,104902,"Glutamate receptor ionotropic kainate",2901
"GRIK5",9606,11759,"Glutamate receptor ionotropic kainate 5",2901
"GRIN1",9606,104706,"Glutamate [NMDA] receptor",2902
"GRIN1",9606,104297,"Glutamate NMDA receptor; GRIN1/GRIN2B",2902
"GRIN1",9606,104298,"Glutamate NMDA receptor; GRIN1/GRIN2A",2902
"GRIN1",9606,161,"Glutamate (NMDA) receptor subunit zeta 1",2902
"GRIN2A",9606,104706,"Glutamate [NMDA] receptor",2903
"GRIN2A",9606,166,"Glutamate [NMDA] receptor subunit epsilon 1",2903
"GRIN2A",9606,104298,"Glutamate NMDA receptor; GRIN1/GRIN2A",2903
"GRIN2B",9606,222,"Glutamate [NMDA] receptor subunit epsilon 2",2904
"GRIN2B",9606,104297,"Glutamate NMDA receptor; GRIN1/GRIN2B",2904
"GRIN2B",9606,104706,"Glutamate [NMDA] receptor",2904
"GRIN2C",9606,17111,"Glutamate [NMDA] receptor subunit epsilon 3",2905
"GRIN2C",9606,104706,"Glutamate [NMDA] receptor",2905
"GRIN2D",9606,104706,"Glutamate [NMDA] receptor",2906
"GRIN3A",9606,104706,"Glutamate [NMDA] receptor",116443
"GRIN3A",9606,12154,"Glutamate [NMDA] receptor subunit 3A",116443
"GRIN3B",9606,104706,"Glutamate [NMDA] receptor",116444
"GRK1",9606,101033,"Rhodopsin kinase",6011
"GRK2",9606,10711,"G-protein coupled receptor kinase 2",156
"GRK3",9606,103105,"Beta-adrenergic receptor kinase 2",157
"GRK4",9606,101584,"G protein-coupled receptor kinase 4",2868
"GRK5",9606,102420,"G protein-coupled receptor kinase 5",2869
"GRK6",9606,102447,"G protein-coupled receptor kinase 6",2870
"GRK7",9606,103062,"G protein-coupled receptor kinase 7",131890
"GRM1",9606,11279,"Metabotropic glutamate receptor 1",2911
"GRM2",9606,12895,"Metabotropic glutamate receptor 2",2912
"GRM3",9606,10167,"Metabotropic glutamate receptor 3",2913
"GRM4",9606,11054,"Metabotropic glutamate receptor 4",2914
"GRM5",9606,11280,"Metabotropic glutamate receptor 5",2915
"GRM6",9606,11055,"Metabotropic glutamate receptor 6",2916
"GRM7",9606,12956,"Metabotropic glutamate receptor 7",2917
"GRM8",9606,11281,"Metabotropic glutamate receptor 8",2918
"GRPR",9606,11168,"Gastrin releasing peptide receptor",2925
"GSG2",9606,103102,"Serine/threonine-protein kinase haspin",83903
"GSK3A",9606,104772,"Glycogen synthase kinase-3",2931
"GSK3A",9606,11017,"Glycogen synthase kinase-3 alpha",2931
"GSK3B",9606,104772,"Glycogen synthase kinase-3",2932
"GSK3B",9606,10197,"Glycogen synthase kinase-3 beta",2932
"GSR",9606,12642,"Glutathione reductase",2936
"GSTA1",9606,10372,"Glutathione S-transferase A1",2938
"GSTA2",9606,11282,"Glutathione S-transferase A2",2939
"GSTA3",9606,10870,"Glutathione S-transferase A3",2940
"GSTA4",9606,11171,"Glutathione S-transferase A4",2941
"GSTK1",9606,13029,"Glutathione S-transferase kappa 1",373156
"GSTM1",9606,10158,"Glutathione S-transferase Mu 1",2944
"GSTM2",9606,10168,"Glutathione S-transferase Mu 2",2946
"GSTO1",9606,11172,"Glutathione transferase omega 1",9446
"GSTP1",9606,11416,"Glutathione S-transferase Pi",2950
"GSTT1",9606,11367,"Glutathione S-transferase theta 1",2952
"GSTZ1",9606,10374,"Glutathione S-transferase zeta 1",2954
"GTF2A1",9606,10118,"Transcription initiation factor IIA alpha and bTranscription initiation factor IIA alpha and beta chains",2957
"GUCY1A2",9606,105048,"Soluble guanylate cyclase",2977
"GUCY1A3",9606,105048,"Soluble guanylate cyclase",2982
"GUCY1A3",9606,108137,"Soluble guanylate cyclase alpha1/beta1 complex",2982
"GUCY1B2",9606,105048,"Soluble guanylate cyclase",2974
"GUCY1B3",9606,105048,"Soluble guanylate cyclase",2983
"GUCY1B3",9606,108137,"Soluble guanylate cyclase alpha1/beta1 complex",2983
"GUCY2C",9606,104277,"Heat-stable enterotoxin receptor",2984
"GUK1",9606,11709,"Guanylate kinase",2987
"GUSB",9606,17050,"Beta-glucuronidase",2990
"GYPA",9606,101569,"Glycophorin-A",2993
"GYS1",9606,11201,"Muscle glycogen synthase",2997
"GZMA",9606,11145,"Granzyme A",3001
"GZMB",9606,12619,"Granzyme B",3002
"GZMK",9606,11146,"Granzyme K",3003
"HAAO",9606,108017,"3-hydroxyanthranilate 3,4-dioxygenase",23498
"HAGH",9606,11591,"Glyoxalase II",3029
"HAO1",9606,100220,"Hydroxyacid oxidase 1",54363
"HAO2",9606,105243,"Hydroxyacid oxidase 2",51179
"HAP1",9606,101476,"DNA-(apurinic or apyrimidinic site) lyase",9001
"HBA2",9606,10157,"Hemoglobin alpha subunit",3040
"HBA2",9606,104753,"Hemoglobin HbA",3040
"HBB",9606,11544,"Hemoglobin beta chain",3043
"HBB",9606,104753,"Hemoglobin HbA",3043
"HBEGF",9606,108372,"Proheparin-binding EGF-like growth factor",1839
"HCA1",9606,103151,"G-protein coupled receptor 81",266790
"HCAR1",9606,103151,"G-protein coupled receptor 81",27198
"HCAR2",9606,100579,"Hydroxycarboxylic acid receptor 2",338442
"HCAR3",9606,100430,"HM74 nicotinic acid GPCR",8843
"HCK",9606,11785,"Tyrosine-protein kinase HCK",3055
"HCN1",9606,104251,"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1",348980
"HCN4",9606,103531,"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4",10021
"HCRTR1",9606,10009,"Orexin receptor 1",3061
"HCRTR1",9606,108401,"Cannabinoid CB1 receptor/orexin receptor 1 complex",3061
"HCRTR2",9606,12968,"Orexin receptor 2",3062
"HDAC1",9606,104940,"Histone deacetylase (HDAC1 and HDAC2)",3065
"HDAC1",9606,104681,"Histone deacetylase",3065
"HDAC1",9606,12697,"Histone deacetylase 1",3065
"HDAC1",9606,107909,"Histone deacetylase 1/3/5/8",3065
"HDAC10",9606,10945,"Histone deacetylase 10",83933
"HDAC10",9606,104681,"Histone deacetylase",83933
"HDAC11",9606,12021,"Histone deacetylase 11",79885
"HDAC11",9606,104681,"Histone deacetylase",79885
"HDAC2",9606,104681,"Histone deacetylase",3066
"HDAC2",9606,11206,"Histone deacetylase 2",3066
"HDAC2",9606,104940,"Histone deacetylase (HDAC1 and HDAC2)",3066
"HDAC3",9606,11208,"Histone deacetylase 3",8841
"HDAC3",9606,107910,"Histone deacetylase 3/NCoR1",8841
"HDAC3",9606,105117,"Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2)",8841
"HDAC3",9606,107909,"Histone deacetylase 1/3/5/8",8841
"HDAC3",9606,104681,"Histone deacetylase",8841
"HDAC4",9606,104681,"Histone deacetylase",9759
"HDAC4",9606,11232,"Histone deacetylase 4",9759
"HDAC5",9606,12283,"Histone deacetylase 5",10014
"HDAC5",9606,104681,"Histone deacetylase",10014
"HDAC5",9606,107909,"Histone deacetylase 1/3/5/8",10014
"HDAC6",9606,104681,"Histone deacetylase",10013
"HDAC6",9606,11307,"Histone deacetylase 6",10013
"HDAC7",9606,104681,"Histone deacetylase",51564
"HDAC7",9606,12443,"Histone deacetylase 7",51564
"HDAC8",9606,107909,"Histone deacetylase 1/3/5/8",55869
"HDAC8",9606,104681,"Histone deacetylase",55869
"HDAC8",9606,10869,"Histone deacetylase 8",55869
"HDAC9",9606,11797,"Histone deacetylase 9",9734
"HDAC9",9606,104681,"Histone deacetylase",9734
"HEXA",9606,103529,"Beta-hexosaminidase subunit alpha",3073
"HEXA",9606,107911,"Beta-N-acetyl-D-hexosaminidase-A/B",3073
"HEXB",9606,102695,"Beta-hexosaminidase subunit beta",3074
"HEXB",9606,107911,"Beta-N-acetyl-D-hexosaminidase-A/B",3074
"HEXIM1",9606,108042,"Protein HEXIM1",10614
"HGF",9606,101207,"Hepatocyte growth factor",3082
"HGFAC",9606,109514,"Hepatocyte growth factor activator",3083
"HIF1A",9606,100325,"Hypoxia-inducible factor 1 alpha",3091
"HIF1A",9606,105507,"Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha",3091
"HIF1AN",9606,101604,"Hypoxia-inducible factor 1-alpha inhibitor",55662
"HINT1",9606,102696,"Histidine triad nucleotide-binding protein 1",3094
"HIPK1",9606,101183,"Homeodomain-interacting protein kinase 1",204851
"HIPK2",9606,100852,"Homeodomain-interacting protein kinase 2",28996
"HIPK3",9606,100853,"Homeodomain-interacting protein kinase 3",10114
"HIPK4",9606,103106,"Homeodomain-interacting protein kinase 4",147746
"HIST4H4",9606,102694,"Histone H4",121504
"HIVEP1",9606,12888,"Human immunodeficiency virus type I enhancer-binding protein 1",3096
"HK1",9606,11382,"Hexokinase type I",3098
"HK2",9606,11422,"Hexokinase type II",3099
"HKDC1",9606,103996,"Putative hexokinase HKDC1",80201
"HLA-A",9606,10804,"HLA class I histocompatibility antigen A-3",3105
"HLA-DRB1",9606,11195,"HLA class II histocompatibility antigen DRB1-1",3123
"HLA-DRB3",9606,10052,"HLA class II histocompatibility antigen DRB3-1",3125
"HLCS",9606,104589,"Biotin--protein ligase",3141
"HMGCR",9606,24,"HMG-CoA reductase",3156
"HMOX1",9606,11328,"Heme oxygenase 1",3162
"HNF4A",9606,101173,"Hepatocyte nuclear factor 4-alpha",3172
"HNMT",9606,11327,"Histamine N-methyltransferase",3176
"HOGA1",9606,102650,"Dihydrodipicolinate synthase-like, mitochondrial",112817
"HPD",9606,123,"4-hydroxyphenylpyruvate dioxygenase",3242
"HPGD",9606,103688,"15-hydroxyprostaglandin dehydrogenase [NAD+]",3248
"HPGDS",9606,102698,"Hematopoietic prostaglandin D synthase",27306
"HPN",9606,104670,"Serine protease hepsin",3249
"HPRT1",9606,10150,"Hypoxanthine-guanine phosphoribosyltransferase",3251
"HPSE",9606,11653,"Heparanase",10855
"HRAS",9606,10093,"Transforming protein p21/H-Ras-1",3265
"HRH1",9606,127,"Histamine H1 receptor",3269
"HRH2",9606,102,"Histamine H2 receptor",3274
"HRH3",9606,10280,"Histamine H3 receptor",11255
"HRH3",9606,105068,"Histamine receptor (H3 and H4)",11255
"HRH4",9606,105068,"Histamine receptor (H3 and H4)",59340
"HRH4",9606,11290,"Histamine H4 receptor",59340
"HRX",9606,104677,"Menin/Histone-lysine N-methyltransferase MLL",7974
"HRX",9606,103732,"Histone-lysine N-methyltransferase MLL",7974
"HSD11B1",9606,11489,"11-beta-hydroxysteroid dehydrogenase 1",3290
"HSD11B2",9606,20127,"11-beta-hydroxysteroid dehydrogenase 2",3291
"HSD17B1",9606,11512,"Estradiol 17-beta-dehydrogenase 1",3292
"HSD17B10",9606,100782,"Endoplasmic reticulum-associated amyloid beta-peptide-binding protein",3028
"HSD17B12",9606,102657,"Estradiol 17-beta-dehydrogenase 12",51144
"HSD17B2",9606,13053,"Estradiol 17-beta-dehydrogenase 2",3294
"HSD17B3",9606,11488,"Estradiol 17-beta-dehydrogenase 3",3293
"HSD17B4",9606,101344,"Peroxisomal multifunctional enzyme type 2",3295
"HSD17B7",9606,102658,"3-keto-steroid reductase",51478
"HSD3B1",9606,241,"3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type I",3283
"HSD3B2",9606,11423,"3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type II",3284
"HSF1",9606,101592,"Heat shock factor protein 1",3297
"HSP90AA1",9606,104750,"Heat shock protein HSP90",3320
"HSP90AA1",9606,11213,"Heat shock protein HSP 90-alpha",3320
"HSP90AB1",9606,104750,"Heat shock protein HSP90",3326
"HSP90AB1",9606,11748,"Heat shock protein HSP 90-beta",3326
"HSP90B1",9606,103060,"Endoplasmin",7184
"HSPA1A",9606,100986,"Heat shock 70 kDa protein 1",3303
"HSPA5",9606,104157,"78 kDa glucose-regulated protein",3309
"HSPA6",9606,108276,"Heat shock 70 kDa protein 6",3310
"HSPA8",9606,103588,"Heat shock cognate 71 kDa protein",3312
"HSPB1",9606,101621,"Heat shock protein beta-1",3315
"HSPD1",9606,20071,"Heat shock protein HSP 60",3329
"HTR1A",9606,104984,"Dopamine D2 receptor and serotonin 1a receptor",3350
"HTR1A",9606,51,"Serotonin 1a (5-HT1a) receptor",3350
"HTR1A",9606,104841,"Serotonin (5-HT) receptor",3350
"HTR1B",9606,104841,"Serotonin (5-HT) receptor",3351
"HTR1B",9606,104802,"Serotonin 1 receptors; 5-HT1B & 5-HT1D",3351
"HTR1B",9606,106,"Serotonin 1b (5-HT1b) receptor",3351
"HTR1D",9606,104802,"Serotonin 1 receptors; 5-HT1B & 5-HT1D",3352
"HTR1D",9606,104841,"Serotonin (5-HT) receptor",3352
